session_id,user_id,action,extra,timestamp,event_date,lp_name,product_feature,extra_parse_error,is_known_action
8e057203-3ee,u_00659,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-11 09:53:34+00:00,2026-02-11,lp_business_emails,,,True
1850f750-b9c,u_00659,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-22 13:31:25+00:00,2026-02-22,lp_business_emails,,,True
24d1a653-5a0,u_00660,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-09 17:23:28+00:00,2026-02-09,lp_business_emails,,,True
13781768-de6,u_00661,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-04 12:59:36+00:00,2026-02-04,lp_academic_writing,,,True
265c3689-7cb,u_00661,did_install_grammarly,{},2026-02-04 13:06:36+00:00,2026-02-04,,,,True
f3d09131-1b2,u_00662,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-12 14:54:40+00:00,2026-02-12,lp_business_emails,,,True
028ac200-764,u_00663,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-25 15:44:08+00:00,2026-02-25,lp_academic_writing,,,True
5ff275a6-a80,u_00663,did_install_grammarly,{},2026-02-25 15:49:08+00:00,2026-02-25,,,,True
f8453b47-621,u_00663,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-25 16:20:08+00:00,2026-02-25,,academic_citation_helper,,True
1626d00e-dd2,u_00663,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-26 05:39:44+00:00,2026-02-26,,academic_citation_helper,,True
d764f05e-cce,u_00663,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-27 05:45:31+00:00,2026-02-27,,academic_citation_helper,,True
16e8bee8-16e,u_00664,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-24 21:11:23+00:00,2026-02-24,lp_business_emails,,,True
96f8ccaf-f0c,u_00665,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-05 21:21:50+00:00,2026-02-05,lp_business_emails,,,True
5e5fcf12-f66,u_00666,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-03 06:00:20+00:00,2026-02-03,lp_business_emails,,,True
52927d27-15a,u_00666,did_install_grammarly,{},2026-02-03 06:01:20+00:00,2026-02-03,,,,True
212ceef7-1f3,u_00667,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-23 01:48:49+00:00,2026-02-23,lp_business_emails,,,True
f812942d-0be,u_00667,did_install_grammarly,{},2026-02-23 01:52:49+00:00,2026-02-23,,,,True
3940271a-494,u_00667,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-23 02:43:49+00:00,2026-02-23,,smart_email_reply,,True
525127fa-51a,u_00668,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-27 21:51:19+00:00,2026-02-27,lp_academic_writing,,,True
51433446-1f1,u_00668,did_install_grammarly,{},2026-02-27 21:57:19+00:00,2026-02-27,,,,True
b6f7e922-16b,u_00668,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-27 22:39:19+00:00,2026-02-27,,academic_citation_helper,,True
f1bf0db5-2ce,u_00668,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-28 04:00:08+00:00,2026-02-28,,academic_citation_helper,,True
3b037f1b-23d,u_00668,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-03-01 11:49:31+00:00,2026-03-01,,academic_citation_helper,,True
62a7efc0-e98,u_00669,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-21 21:04:23+00:00,2026-02-21,lp_academic_writing,,,True
072bf7ee-a53,u_00669,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-25 03:50:07+00:00,2026-02-25,lp_academic_writing,,,True
139a589a-ef6,u_00670,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-15 10:48:56+00:00,2026-02-15,lp_business_emails,,,True
91b1c269-f33,u_00671,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-24 13:16:44+00:00,2026-02-24,lp_business_emails,,,True
c2729502-f1a,u_00672,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-17 05:57:06+00:00,2026-02-17,lp_business_emails,,,True
5b4a61cf-c16,u_00673,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-05 11:19:28+00:00,2026-02-05,lp_business_emails,,,True
4d5cfefa-e5f,u_00674,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-01 18:33:07+00:00,2026-02-01,lp_academic_writing,,,True
279eda97-816,u_00675,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-20 01:56:27+00:00,2026-02-20,lp_business_emails,,,True
3c941bca-bbe,u_00675,did_install_grammarly,{},2026-02-20 02:01:27+00:00,2026-02-20,,,,True
0eed023b-139,u_00675,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-20 02:13:27+00:00,2026-02-20,,smart_email_reply,,True
6ab0f62b-a88,u_00676,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-22 19:28:15+00:00,2026-02-22,lp_business_emails,,,True
0d51b2fe-62f,u_00677,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-24 07:57:35+00:00,2026-02-24,lp_business_emails,,,True
62590eb7-e1d,u_00677,did_install_grammarly,{},2026-02-24 08:03:35+00:00,2026-02-24,,,,True
1ed0098e-697,u_00678,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-04 21:14:00+00:00,2026-02-04,lp_academic_writing,,,True
8a153446-b10,u_00678,did_install_grammarly,{},2026-02-04 21:19:00+00:00,2026-02-04,,,,True
8db9260f-109,u_00678,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-04 21:47:00+00:00,2026-02-04,,academic_citation_helper,,True
88e332b5-692,u_00678,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-05 01:57:10+00:00,2026-02-05,,academic_citation_helper,,True
225bbc60-598,u_00678,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-06 22:47:46+00:00,2026-02-06,,academic_citation_helper,,True
ed2e7b13-4a1,u_00679,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-05 19:43:26+00:00,2026-02-05,lp_academic_writing,,,True
cd2ea4d2-0e0,u_00680,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-17 10:20:01+00:00,2026-02-17,lp_business_emails,,,True
0c0b91c4-7c2,u_00681,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-14 04:00:58+00:00,2026-02-14,lp_academic_writing,,,True
8b65b840-cff,u_00681,did_install_grammarly,{},2026-02-14 04:04:58+00:00,2026-02-14,,,,True
578fc7a8-070,u_00681,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-14 04:18:58+00:00,2026-02-14,,academic_citation_helper,,True
a74eb614-f35,u_00681,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-15 09:14:58+00:00,2026-02-15,,academic_citation_helper,,True
12655c44-5fd,u_00682,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-25 22:01:58+00:00,2026-02-25,lp_business_emails,,,True
2e7bd627-a1d,u_00682,did_install_grammarly,{},2026-02-25 22:16:58+00:00,2026-02-25,,,,True
b6a30d0d-91d,u_00683,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-21 11:30:33+00:00,2026-02-21,lp_academic_writing,,,True
ec81a62d-9db,u_00684,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-12 02:14:17+00:00,2026-02-12,lp_business_emails,,,True
b0a60e1e-403,u_00684,did_install_grammarly,{},2026-02-12 02:21:17+00:00,2026-02-12,,,,True
64145ddd-276,u_00684,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-12 03:11:17+00:00,2026-02-12,,smart_email_reply,,True
0d9ec1e0-0d1,u_00685,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-22 20:41:05+00:00,2026-02-22,lp_academic_writing,,,True
dc10845f-236,u_00686,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-19 22:59:32+00:00,2026-02-19,lp_academic_writing,,,True
bfe00a7d-fb7,u_00687,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-05 15:55:20+00:00,2026-02-05,lp_academic_writing,,,True
ac1eea30-d01,u_00687,did_install_grammarly,{},2026-02-05 16:02:20+00:00,2026-02-05,,,,True
34b4e08a-bc1,u_00687,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-05 16:53:20+00:00,2026-02-05,,academic_citation_helper,,True
f6a0d8af-118,u_00687,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-06 14:53:54+00:00,2026-02-06,,academic_citation_helper,,True
727bcd53-175,u_00687,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-07 14:40:37+00:00,2026-02-07,,academic_citation_helper,,True
09ccc6a8-d2e,u_00687,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-08 23:12:26+00:00,2026-02-08,,academic_citation_helper,,True
52943dbd-16b,u_00688,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-20 18:36:22+00:00,2026-02-20,lp_business_emails,,,True
f5887a31-b4a,u_00688,did_install_grammarly,{},2026-02-20 18:44:22+00:00,2026-02-20,,,,True
5d77529b-0ad,u_00689,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-23 21:34:39+00:00,2026-02-23,lp_academic_writing,,,True
b907c192-e8e,u_00689,did_install_grammarly,{},2026-02-23 21:43:39+00:00,2026-02-23,,,,True
64cd7b31-e96,u_00690,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-20 08:33:38+00:00,2026-02-20,lp_academic_writing,,,True
0143de0a-81d,u_00691,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-19 15:49:15+00:00,2026-02-19,lp_academic_writing,,,True
7ccf4555-340,u_00692,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-01 07:01:39+00:00,2026-02-01,lp_academic_writing,,,True
9739f4aa-b9b,u_00693,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-07 08:31:28+00:00,2026-02-07,lp_academic_writing,,,True
2d2560b7-3f4,u_00694,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-12 20:29:30+00:00,2026-02-12,lp_business_emails,,,True
aa3ca212-df9,u_00695,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-11 16:04:17+00:00,2026-02-11,lp_business_emails,,,True
991fe4bf-6a3,u_00696,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-15 19:18:25+00:00,2026-02-15,lp_business_emails,,,True
31cb3e22-933,u_00696,did_install_grammarly,{},2026-02-15 19:30:25+00:00,2026-02-15,,,,True
d6b5d624-082,u_00697,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-05 11:36:30+00:00,2026-02-05,lp_business_emails,,,True
8c044b56-90b,u_00697,did_install_grammarly,{},2026-02-05 11:44:30+00:00,2026-02-05,,,,True
a05b3b4d-85a,u_00697,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-05 12:02:30+00:00,2026-02-05,,smart_email_reply,,True
5ce7d274-c57,u_00698,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-07 18:00:33+00:00,2026-02-07,lp_academic_writing,,,True
02b7e925-3e4,u_00699,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-07 15:42:24+00:00,2026-02-07,lp_business_emails,,,True
0679aa7e-f38,u_00700,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-10 22:21:57+00:00,2026-02-10,lp_academic_writing,,,True
4d3fbcdf-4ed,u_00701,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-08 07:26:42+00:00,2026-02-08,lp_business_emails,,,True
094fbb91-64b,u_00702,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-01 03:01:29+00:00,2026-02-01,lp_academic_writing,,,True
99c52f3e-ee6,u_00702,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-05 12:06:22+00:00,2026-02-05,lp_academic_writing,,,True
0fe16d6a-e93,u_00703,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-01 10:29:45+00:00,2026-02-01,lp_academic_writing,,,True
1f300e43-9ac,u_00704,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-14 22:27:35+00:00,2026-02-14,lp_academic_writing,,,True
21917512-2f4,u_00704,did_install_grammarly,{},2026-02-14 22:35:35+00:00,2026-02-14,,,,True
cef9704b-74c,u_00704,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-14 23:19:35+00:00,2026-02-14,,academic_citation_helper,,True
3e06d7a9-e15,u_00705,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-15 19:51:16+00:00,2026-02-15,lp_academic_writing,,,True
95ed5820-e41,u_00705,did_install_grammarly,{},2026-02-15 19:54:16+00:00,2026-02-15,,,,True
38f19dad-b06,u_00705,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-15 20:04:16+00:00,2026-02-15,,academic_citation_helper,,True
b5bc1183-442,u_00705,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-16 19:16:55+00:00,2026-02-16,,academic_citation_helper,,True
ec616eeb-956,u_00706,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-13 22:19:00+00:00,2026-02-13,lp_academic_writing,,,True
1c7ac7f5-c02,u_00707,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-05 23:17:05+00:00,2026-02-05,lp_business_emails,,,True
68296e45-72c,u_00707,did_install_grammarly,{},2026-02-05 23:18:05+00:00,2026-02-05,,,,True
a527d237-b2e,u_00707,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-05 23:33:05+00:00,2026-02-05,,smart_email_reply,,True
b0c690ee-d12,u_00708,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-13 21:13:45+00:00,2026-02-13,lp_academic_writing,,,True
8982bea0-285,u_00708,did_install_grammarly,{},2026-02-13 21:20:45+00:00,2026-02-13,,,,True
536884ed-deb,u_00709,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-16 12:59:26+00:00,2026-02-16,lp_academic_writing,,,True
22c83f9a-356,u_00710,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-02 22:58:50+00:00,2026-02-02,lp_academic_writing,,,True
82a1aedd-487,u_00711,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-14 17:43:55+00:00,2026-02-14,lp_academic_writing,,,True
30c4e846-765,u_00712,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-06 20:38:48+00:00,2026-02-06,lp_business_emails,,,True
8d4cdd39-e97,u_00712,did_install_grammarly,{},2026-02-06 20:45:48+00:00,2026-02-06,,,,True
d7675ab9-a09,u_00712,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-06 21:06:48+00:00,2026-02-06,,smart_email_reply,,True
b79887de-58b,u_00713,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-17 05:58:11+00:00,2026-02-17,lp_business_emails,,,True
95b5b8b4-2d2,u_00713,did_install_grammarly,{},2026-02-17 06:12:11+00:00,2026-02-17,,,,True
3d794848-d82,u_00713,try_grammarly,"{""product_feature"": ""smart_email_reply""}",2026-02-17 06:20:11+00:00,2026-02-17,,smart_email_reply,,True
38731d72-b97,u_00714,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-15 02:38:38+00:00,2026-02-15,lp_academic_writing,,,True
b805fdc2-041,u_00714,did_install_grammarly,{},2026-02-15 02:47:38+00:00,2026-02-15,,,,True
26bfc480-fba,u_00714,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-15 03:32:38+00:00,2026-02-15,,academic_citation_helper,,True
61c3ce56-c96,u_00714,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-16 06:03:11+00:00,2026-02-16,,academic_citation_helper,,True
b834757e-c7c,u_00714,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-17 20:22:02+00:00,2026-02-17,,academic_citation_helper,,True
c0095476-a0f,u_00714,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-18 21:36:53+00:00,2026-02-18,,academic_citation_helper,,True
d82317a6-841,u_00715,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-28 10:03:01+00:00,2026-02-28,lp_academic_writing,,,True
1b8150b2-340,u_00715,did_install_grammarly,{},2026-02-28 10:06:01+00:00,2026-02-28,,,,True
12aa33c1-c08,u_00716,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-24 07:46:04+00:00,2026-02-24,lp_academic_writing,,,True
a855ae6d-bfa,u_00716,did_install_grammarly,{},2026-02-24 07:55:04+00:00,2026-02-24,,,,True
cd6b3d30-f6d,u_00716,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-24 08:29:04+00:00,2026-02-24,,academic_citation_helper,,True
d4964d1c-417,u_00716,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-25 16:43:49+00:00,2026-02-25,,academic_citation_helper,,True
85dfd9ca-de1,u_00716,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-26 22:20:57+00:00,2026-02-26,,academic_citation_helper,,True
e506ef2f-dac,u_00717,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-19 09:03:48+00:00,2026-02-19,lp_academic_writing,,,True
0fd06fc6-d7b,u_00718,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-21 10:11:56+00:00,2026-02-21,lp_business_emails,,,True
1c223646-624,u_00719,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-03 04:00:21+00:00,2026-02-03,lp_business_emails,,,True
96feee1d-3a0,u_00720,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-24 21:07:22+00:00,2026-02-24,lp_academic_writing,,,True
3c6c43e6-6e0,u_00721,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-24 23:43:43+00:00,2026-02-24,lp_business_emails,,,True
d16cf159-f41,u_00722,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-18 03:16:10+00:00,2026-02-18,lp_business_emails,,,True
69d48333-aea,u_00723,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-18 19:53:04+00:00,2026-02-18,lp_academic_writing,,,True
2b910b5c-210,u_00724,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-13 08:34:46+00:00,2026-02-13,lp_academic_writing,,,True
d7d8031c-849,u_00724,did_install_grammarly,{},2026-02-13 08:43:46+00:00,2026-02-13,,,,True
1ac868a0-017,u_00725,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-01 23:38:56+00:00,2026-02-01,lp_business_emails,,,True
61b3423a-8a4,u_00726,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-27 03:51:20+00:00,2026-02-27,lp_business_emails,,,True
b2f8ce1a-37f,u_00727,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-03 20:59:56+00:00,2026-02-03,lp_academic_writing,,,True
99dde2ab-23a,u_00727,did_install_grammarly,{},2026-02-03 21:03:56+00:00,2026-02-03,,,,True
f0c51cab-aff,u_00727,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-03 21:26:56+00:00,2026-02-03,,academic_citation_helper,,True
8af0a45e-f09,u_00727,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-04 04:08:33+00:00,2026-02-04,,academic_citation_helper,,True
ae24d048-ecf,u_00728,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-12 07:46:18+00:00,2026-02-12,lp_academic_writing,,,True
460fbae4-b09,u_00728,did_install_grammarly,{},2026-02-12 07:47:18+00:00,2026-02-12,,,,True
16436c04-a8f,u_00728,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-12 07:57:18+00:00,2026-02-12,,academic_citation_helper,,True
54e53baf-860,u_00728,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-13 19:42:57+00:00,2026-02-13,,academic_citation_helper,,True
7b475c9b-f42,u_00729,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-14 09:10:02+00:00,2026-02-14,lp_academic_writing,,,True
28e85255-62e,u_00730,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-15 00:11:29+00:00,2026-02-15,lp_academic_writing,,,True
580d8e95-240,u_00731,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-23 11:56:51+00:00,2026-02-23,lp_academic_writing,,,True
7e371f10-3e9,u_00732,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-10 11:31:53+00:00,2026-02-10,lp_business_emails,,,True
47bbed7b-740,u_00733,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-01 12:50:45+00:00,2026-02-01,lp_academic_writing,,,True
94c68b49-796,u_00733,did_install_grammarly,{},2026-02-01 12:59:45+00:00,2026-02-01,,,,True
f413a23b-e29,u_00734,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-03 13:04:07+00:00,2026-02-03,lp_business_emails,,,True
7c764b08-1d7,u_00734,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-18 15:22:51+00:00,2026-02-18,lp_academic_writing,,,True
ca8d0e18-2cb,u_00735,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-03 22:27:21+00:00,2026-02-03,lp_business_emails,,,True
6a4ac9ae-ca6,u_00735,did_install_grammarly,{},2026-02-03 22:42:21+00:00,2026-02-03,,,,True
5eedce25-a8d,u_00736,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-15 08:12:00+00:00,2026-02-15,lp_academic_writing,,,True
a3d0f780-1a0,u_00737,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-24 20:31:31+00:00,2026-02-24,lp_academic_writing,,,True
362f92b9-95d,u_00738,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-11 22:14:58+00:00,2026-02-11,lp_business_emails,,,True
a352afd3-cb4,u_00739,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-14 11:03:44+00:00,2026-02-14,lp_academic_writing,,,True
b9cf3934-38c,u_00739,did_install_grammarly,{},2026-02-14 11:13:44+00:00,2026-02-14,,,,True
18deb6e9-4a0,u_00739,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-14 11:56:44+00:00,2026-02-14,,academic_citation_helper,,True
b0a60645-544,u_00740,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-19 22:32:02+00:00,2026-02-19,lp_academic_writing,,,True
bbc1bc6d-474,u_00740,did_install_grammarly,{},2026-02-19 22:34:02+00:00,2026-02-19,,,,True
be8eb6e7-6f2,u_00740,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-19 23:22:02+00:00,2026-02-19,,academic_citation_helper,,True
8caeb2da-674,u_00741,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-08 08:07:18+00:00,2026-02-08,lp_academic_writing,,,True
32c435c9-583,u_00741,did_install_grammarly,{},2026-02-08 08:09:18+00:00,2026-02-08,,,,True
c6842d06-349,u_00741,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-08 08:51:18+00:00,2026-02-08,,academic_citation_helper,,True
79e61e02-6ab,u_00742,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-08 06:49:22+00:00,2026-02-08,lp_business_emails,,,True
50abab7d-ce2,u_00742,did_install_grammarly,{},2026-02-08 07:04:22+00:00,2026-02-08,,,,True
0463fb5d-fe4,u_00743,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-24 14:54:57+00:00,2026-02-24,lp_business_emails,,,True
6748411e-4d4,u_00743,did_install_grammarly,{},2026-02-24 15:08:57+00:00,2026-02-24,,,,True
86b2ee68-33b,u_00744,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-26 04:51:49+00:00,2026-02-26,lp_business_emails,,,True
c72caa3f-004,u_00745,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-26 04:15:58+00:00,2026-02-26,lp_business_emails,,,True
4de8793e-be5,u_00745,did_install_grammarly,{},2026-02-26 04:29:58+00:00,2026-02-26,,,,True
7b5fb0f4-afc,u_00746,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-24 20:33:31+00:00,2026-02-24,lp_academic_writing,,,True
1b92befd-a37,u_00746,did_install_grammarly,{},2026-02-24 20:37:31+00:00,2026-02-24,,,,True
d372579f-62d,u_00747,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-03 08:21:44+00:00,2026-02-03,lp_academic_writing,,,True
406a7b38-099,u_00748,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-22 06:40:20+00:00,2026-02-22,lp_business_emails,,,True
ed98adb4-be5,u_00748,did_install_grammarly,{},2026-02-22 06:53:20+00:00,2026-02-22,,,,True
bbbc76d6-206,u_00749,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-06 10:35:00+00:00,2026-02-06,lp_academic_writing,,,True
65b580c3-cef,u_00750,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-25 19:33:47+00:00,2026-02-25,lp_business_emails,,,True
4f38b1f0-383,u_00751,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-06 16:46:56+00:00,2026-02-06,lp_academic_writing,,,True
dabfe4d3-b2f,u_00751,did_install_grammarly,{},2026-02-06 16:54:56+00:00,2026-02-06,,,,True
97683000-533,u_00751,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-06 17:21:56+00:00,2026-02-06,,academic_citation_helper,,True
41bcd600-c27,u_00751,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-07 09:35:17+00:00,2026-02-07,,academic_citation_helper,,True
2d8a91b8-48e,u_00752,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-11 10:37:16+00:00,2026-02-11,lp_business_emails,,,True
61e2cf8b-e9a,u_00753,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-15 18:55:33+00:00,2026-02-15,lp_business_emails,,,True
5883772b-8b7,u_00753,did_install_grammarly,{},2026-02-15 19:02:33+00:00,2026-02-15,,,,True
ae4e00a3-2ba,u_00754,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-14 21:48:27+00:00,2026-02-14,lp_academic_writing,,,True
5301e20e-491,u_00754,did_install_grammarly,{},2026-02-14 21:54:27+00:00,2026-02-14,,,,True
28c7ffd5-ef3,u_00754,try_grammarly,"{""product_feature"": ""academic_citation_helper""}",2026-02-14 22:02:27+00:00,2026-02-14,,academic_citation_helper,,True
e2cbca22-ec1,u_00755,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-27 10:11:24+00:00,2026-02-27,lp_business_emails,,,True
af6ef811-168,u_00756,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-11 19:46:23+00:00,2026-02-11,lp_business_emails,,,True
7be2c3cd-b7e,u_00757,did_click_lp,"{""lp_name"": ""lp_academic_writing""}",2026-02-25 01:48:46+00:00,2026-02-25,lp_academic_writing,,,True
e80cac35-99a,u_00758,did_click_lp,"{""lp_name"": ""lp_business_emails""}",2026-02-14 02:46:15+00:00,2026-02-14,lp_business_emails,,,True
