user_id,attributed_lp_name,first_lp_cta_click_ts,cohort_date,first_install_ts,first_try_ts,first_product_feature,installed_after_click,tried_after_install,qualified_activated,repeat_try_count_7d,is_repeat_try_user,time_to_install_hours,time_to_first_value_hours,attribution_window_days
u_00834,lp_business_emails,2026-02-27 18:54:50+00:00,2026-02-27,,,,False,False,False,0,0,,,7
u_00835,lp_academic_writing,2026-02-25 21:25:31+00:00,2026-02-25,2026-02-25 21:30:31+00:00,,,True,False,False,0,0,0.08333333333333333,,7
u_00836,lp_business_emails,2026-02-12 05:10:20+00:00,2026-02-12,2026-02-12 05:14:20+00:00,,,True,False,False,0,0,0.06666666666666667,,7
u_00837,lp_business_emails,2026-02-15 08:53:27+00:00,2026-02-15,,,,False,False,False,0,0,,,7
u_00838,lp_academic_writing,2026-02-08 06:47:10+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_00839,lp_academic_writing,2026-02-26 03:00:29+00:00,2026-02-26,,,,False,False,False,0,0,,,7
u_00840,lp_academic_writing,2026-02-14 10:55:53+00:00,2026-02-14,,,,False,False,False,0,0,,,7
u_00841,lp_academic_writing,2026-02-01 03:25:26+00:00,2026-02-01,2026-02-01 03:34:26+00:00,2026-02-01 03:44:26+00:00,academic_citation_helper,True,True,True,1,0,0.15,0.31666666666666665,7
u_00842,lp_business_emails,2026-02-13 17:32:55+00:00,2026-02-13,2026-02-13 17:47:55+00:00,2026-02-13 18:13:55+00:00,smart_email_reply,True,True,True,1,0,0.25,0.6833333333333333,7
u_00843,lp_academic_writing,2026-02-15 10:46:46+00:00,2026-02-15,,,,False,False,False,0,0,,,7
u_00844,lp_academic_writing,2026-02-08 16:25:22+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_00845,lp_academic_writing,2026-02-24 22:04:58+00:00,2026-02-24,2026-02-24 22:09:58+00:00,,,True,False,False,0,0,0.08333333333333333,,7
u_00846,lp_academic_writing,2026-02-19 16:12:48+00:00,2026-02-19,,,,False,False,False,0,0,,,7
u_00847,lp_academic_writing,2026-02-25 23:37:02+00:00,2026-02-25,,,,False,False,False,0,0,,,7
u_00848,lp_business_emails,2026-02-02 05:25:50+00:00,2026-02-02,2026-02-02 05:36:50+00:00,2026-02-02 06:13:50+00:00,smart_email_reply,True,True,True,1,0,0.18333333333333332,0.8,7
u_00849,lp_business_emails,2026-02-08 09:53:43+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_00850,lp_business_emails,2026-02-11 07:28:52+00:00,2026-02-11,2026-02-11 07:37:52+00:00,2026-02-11 07:57:52+00:00,smart_email_reply,True,True,True,2,1,0.15,0.48333333333333334,7
u_00851,lp_business_emails,2026-02-16 22:17:44+00:00,2026-02-16,,,,False,False,False,0,0,,,7
u_00852,lp_business_emails,2026-02-12 09:07:38+00:00,2026-02-12,,,,False,False,False,0,0,,,7
u_00853,lp_academic_writing,2026-02-27 11:35:41+00:00,2026-02-27,,,,False,False,False,0,0,,,7
u_00854,lp_academic_writing,2026-02-06 16:10:00+00:00,2026-02-06,2026-02-06 16:17:00+00:00,,,True,False,False,0,0,0.11666666666666667,,7
u_00855,lp_academic_writing,2026-02-06 04:18:07+00:00,2026-02-06,,,,False,False,False,0,0,,,7
u_00856,lp_academic_writing,2026-02-23 17:32:15+00:00,2026-02-23,2026-02-23 17:40:15+00:00,,,True,False,False,0,0,0.13333333333333333,,7
u_00857,lp_academic_writing,2026-02-07 10:01:09+00:00,2026-02-07,2026-02-07 10:10:09+00:00,2026-02-07 10:21:09+00:00,academic_citation_helper,True,True,True,2,1,0.15,0.3333333333333333,7
u_00858,lp_academic_writing,2026-02-24 15:27:56+00:00,2026-02-24,,,,False,False,False,0,0,,,7
u_00859,lp_business_emails,2026-02-07 17:23:21+00:00,2026-02-07,,,,False,False,False,0,0,,,7
u_00860,lp_business_emails,2026-02-11 09:52:43+00:00,2026-02-11,,,,False,False,False,0,0,,,7
u_00861,lp_business_emails,2026-02-23 17:51:52+00:00,2026-02-23,2026-02-23 17:54:52+00:00,2026-02-23 18:01:52+00:00,smart_email_reply,True,True,True,2,1,0.05,0.16666666666666666,7
u_00862,lp_academic_writing,2026-02-18 00:57:49+00:00,2026-02-18,,,,False,False,False,0,0,,,7
u_00863,lp_business_emails,2026-02-06 06:55:46+00:00,2026-02-06,,,,False,False,False,0,0,,,7
u_00864,lp_academic_writing,2026-02-02 10:27:54+00:00,2026-02-02,,,,False,False,False,0,0,,,7
u_00865,lp_business_emails,2026-02-23 14:30:16+00:00,2026-02-23,2026-02-23 14:42:16+00:00,,,True,False,False,0,0,0.2,,7
u_00866,lp_academic_writing,2026-02-18 07:54:28+00:00,2026-02-18,2026-02-18 08:01:28+00:00,,,True,False,False,0,0,0.11666666666666667,,7
u_00867,lp_business_emails,2026-02-03 18:07:50+00:00,2026-02-03,,,,False,False,False,0,0,,,7
u_00868,lp_business_emails,2026-02-23 18:35:59+00:00,2026-02-23,2026-02-23 18:38:59+00:00,2026-02-23 19:33:59+00:00,smart_email_reply,True,True,True,3,1,0.05,0.9666666666666667,7
u_00869,lp_business_emails,2026-02-13 06:10:12+00:00,2026-02-13,,,,False,False,False,0,0,,,7
u_00870,lp_academic_writing,2026-02-08 01:43:53+00:00,2026-02-08,2026-02-08 01:53:53+00:00,,,True,False,False,0,0,0.16666666666666666,,7
u_00871,lp_business_emails,2026-02-21 10:56:39+00:00,2026-02-21,,,,False,False,False,0,0,,,7
u_00872,lp_academic_writing,2026-02-16 15:47:26+00:00,2026-02-16,,,,False,False,False,0,0,,,7
u_00873,lp_academic_writing,2026-02-08 17:54:49+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_00874,lp_business_emails,2026-02-21 00:14:44+00:00,2026-02-21,,,,False,False,False,0,0,,,7
u_00875,lp_business_emails,2026-02-11 16:23:24+00:00,2026-02-11,,,,False,False,False,0,0,,,7
u_00876,lp_business_emails,2026-02-20 20:52:10+00:00,2026-02-20,,,,False,False,False,0,0,,,7
u_00877,lp_business_emails,2026-02-05 03:05:06+00:00,2026-02-05,,,,False,False,False,0,0,,,7
u_00878,lp_business_emails,2026-02-14 02:09:46+00:00,2026-02-14,,,,False,False,False,0,0,,,7
u_00879,lp_business_emails,2026-02-06 08:32:42+00:00,2026-02-06,2026-02-06 08:39:42+00:00,,,True,False,False,0,0,0.11666666666666667,,7
u_00880,lp_academic_writing,2026-02-17 23:53:36+00:00,2026-02-17,,,,False,False,False,0,0,,,7
u_00881,lp_business_emails,2026-02-02 19:17:35+00:00,2026-02-02,2026-02-02 19:29:35+00:00,2026-02-02 20:25:35+00:00,smart_email_reply,True,True,True,1,0,0.2,1.1333333333333333,7
u_00882,lp_business_emails,2026-02-21 01:34:47+00:00,2026-02-21,,,,False,False,False,0,0,,,7
u_00883,lp_academic_writing,2026-02-15 02:52:25+00:00,2026-02-15,,,,False,False,False,0,0,,,7
u_00884,lp_academic_writing,2026-02-09 06:07:11+00:00,2026-02-09,,,,False,False,False,0,0,,,7
u_00885,lp_business_emails,2026-02-19 03:46:10+00:00,2026-02-19,2026-02-19 03:57:10+00:00,2026-02-19 04:15:10+00:00,smart_email_reply,True,True,True,1,0,0.18333333333333332,0.48333333333333334,7
u_00886,lp_academic_writing,2026-02-12 21:44:51+00:00,2026-02-12,,,,False,False,False,0,0,,,7
u_00887,lp_business_emails,2026-02-22 05:44:30+00:00,2026-02-22,,,,False,False,False,0,0,,,7
u_00888,lp_academic_writing,2026-02-03 06:57:56+00:00,2026-02-03,,,,False,False,False,0,0,,,7
u_00889,lp_academic_writing,2026-02-14 07:47:42+00:00,2026-02-14,,,,False,False,False,0,0,,,7
u_00890,lp_academic_writing,2026-02-01 01:44:07+00:00,2026-02-01,,,,False,False,False,0,0,,,7
u_00891,lp_academic_writing,2026-02-23 13:44:34+00:00,2026-02-23,,,,False,False,False,0,0,,,7
u_00892,lp_business_emails,2026-02-27 18:17:50+00:00,2026-02-27,2026-02-27 18:28:50+00:00,2026-02-27 19:28:50+00:00,smart_email_reply,True,True,True,1,0,0.18333333333333332,1.1833333333333333,7
u_00893,lp_business_emails,2026-02-07 14:26:34+00:00,2026-02-07,,,,False,False,False,0,0,,,7
u_00894,lp_academic_writing,2026-02-03 03:27:44+00:00,2026-02-03,2026-02-03 03:30:44+00:00,,,True,False,False,0,0,0.05,,7
u_00895,lp_academic_writing,2026-02-12 17:04:41+00:00,2026-02-12,2026-02-12 17:08:41+00:00,2026-02-12 17:25:41+00:00,academic_citation_helper,True,True,True,1,0,0.06666666666666667,0.35,7
u_00896,lp_business_emails,2026-02-19 03:17:11+00:00,2026-02-19,,,,False,False,False,0,0,,,7
u_00897,lp_business_emails,2026-02-28 14:05:56+00:00,2026-02-28,,,,False,False,False,0,0,,,7
u_00898,lp_business_emails,2026-02-18 06:31:18+00:00,2026-02-18,2026-02-18 06:46:18+00:00,2026-02-18 07:31:18+00:00,smart_email_reply,True,True,True,2,1,0.25,1.0,7
u_00899,lp_business_emails,2026-02-15 16:24:06+00:00,2026-02-15,,,,False,False,False,0,0,,,7
u_00900,lp_business_emails,2026-02-05 07:50:14+00:00,2026-02-05,2026-02-05 08:04:14+00:00,2026-02-05 08:07:14+00:00,smart_email_reply,True,True,True,1,0,0.23333333333333334,0.2833333333333333,7
u_00901,lp_academic_writing,2026-02-20 15:42:33+00:00,2026-02-20,,,,False,False,False,0,0,,,7
u_00902,lp_academic_writing,2026-02-14 13:02:21+00:00,2026-02-14,2026-02-14 13:06:21+00:00,2026-02-14 13:23:21+00:00,academic_citation_helper,True,True,True,3,1,0.06666666666666667,0.35,7
u_00903,lp_business_emails,2026-02-13 18:45:57+00:00,2026-02-13,,,,False,False,False,0,0,,,7
u_00904,lp_business_emails,2026-02-21 15:03:26+00:00,2026-02-21,2026-02-21 15:10:26+00:00,,,True,False,False,0,0,0.11666666666666667,,7
u_00905,lp_academic_writing,2026-02-17 20:40:34+00:00,2026-02-17,2026-02-17 20:46:34+00:00,2026-02-17 21:05:34+00:00,academic_citation_helper,True,True,True,1,0,0.1,0.4166666666666667,7
u_00906,lp_business_emails,2026-02-28 06:47:48+00:00,2026-02-28,,,,False,False,False,0,0,,,7
u_00907,lp_academic_writing,2026-02-09 20:08:44+00:00,2026-02-09,,,,False,False,False,0,0,,,7
u_00908,lp_business_emails,2026-02-02 07:42:57+00:00,2026-02-02,,,,False,False,False,0,0,,,7
u_00909,lp_business_emails,2026-02-12 05:54:31+00:00,2026-02-12,,,,False,False,False,0,0,,,7
u_00910,lp_academic_writing,2026-02-18 00:59:44+00:00,2026-02-18,,,,False,False,False,0,0,,,7
u_00911,lp_business_emails,2026-02-18 20:20:47+00:00,2026-02-18,,,,False,False,False,0,0,,,7
u_00912,lp_business_emails,2026-02-25 15:00:17+00:00,2026-02-25,2026-02-25 15:04:17+00:00,,,True,False,False,0,0,0.06666666666666667,,7
u_00913,lp_academic_writing,2026-02-09 08:28:56+00:00,2026-02-09,2026-02-09 08:38:56+00:00,,,True,False,False,0,0,0.16666666666666666,,7
u_00914,lp_business_emails,2026-02-12 19:56:13+00:00,2026-02-12,,,,False,False,False,0,0,,,7
u_00915,lp_business_emails,2026-02-23 16:26:50+00:00,2026-02-23,2026-02-23 16:38:50+00:00,,,True,False,False,0,0,0.2,,7
u_00916,lp_academic_writing,2026-02-06 21:59:56+00:00,2026-02-06,,,,False,False,False,0,0,,,7
u_00917,lp_academic_writing,2026-02-14 14:47:41+00:00,2026-02-14,2026-02-14 14:51:41+00:00,2026-02-14 15:10:41+00:00,academic_citation_helper,True,True,True,1,0,0.06666666666666667,0.38333333333333336,7
u_00918,lp_academic_writing,2026-02-10 23:44:48+00:00,2026-02-10,2026-02-10 23:46:48+00:00,,,True,False,False,0,0,0.03333333333333333,,7
u_00919,lp_business_emails,2026-02-08 23:02:46+00:00,2026-02-08,2026-02-08 23:16:46+00:00,2026-02-08 23:27:46+00:00,smart_email_reply,True,True,True,1,0,0.23333333333333334,0.4166666666666667,7
u_00920,lp_academic_writing,2026-02-26 09:21:20+00:00,2026-02-26,2026-02-26 09:28:20+00:00,2026-02-26 09:42:20+00:00,academic_citation_helper,True,True,True,4,1,0.11666666666666667,0.35,7
u_00921,lp_business_emails,2026-02-12 08:16:27+00:00,2026-02-12,2026-02-12 08:25:27+00:00,2026-02-12 09:02:27+00:00,smart_email_reply,True,True,True,1,0,0.15,0.7666666666666667,7
u_00922,lp_academic_writing,2026-02-23 19:31:17+00:00,2026-02-23,2026-02-23 19:34:17+00:00,,,True,False,False,0,0,0.05,,7
u_00923,lp_academic_writing,2026-02-02 07:14:05+00:00,2026-02-02,,,,False,False,False,0,0,,,7
u_00924,lp_academic_writing,2026-02-23 23:25:00+00:00,2026-02-23,,,,False,False,False,0,0,,,7
u_00925,lp_business_emails,2026-02-18 15:02:59+00:00,2026-02-18,,,,False,False,False,0,0,,,7
u_00926,lp_business_emails,2026-02-07 09:11:06+00:00,2026-02-07,2026-02-07 09:21:06+00:00,,,True,False,False,0,0,0.16666666666666666,,7
u_00927,lp_academic_writing,2026-02-08 11:14:47+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_00928,lp_academic_writing,2026-02-14 11:42:42+00:00,2026-02-14,,,,False,False,False,0,0,,,7
u_00929,lp_business_emails,2026-02-28 16:57:14+00:00,2026-02-28,,,,False,False,False,0,0,,,7
u_00930,lp_business_emails,2026-02-18 07:29:17+00:00,2026-02-18,,,,False,False,False,0,0,,,7
u_00931,lp_academic_writing,2026-02-04 00:13:10+00:00,2026-02-04,,,,False,False,False,0,0,,,7
u_00932,lp_business_emails,2026-02-23 11:42:36+00:00,2026-02-23,2026-02-23 11:45:36+00:00,,,True,False,False,0,0,0.05,,7
u_00933,lp_business_emails,2026-02-16 23:54:33+00:00,2026-02-16,2026-02-17 00:07:33+00:00,2026-02-17 01:04:33+00:00,smart_email_reply,True,True,True,1,0,0.21666666666666667,1.1666666666666667,7
u_00934,lp_business_emails,2026-02-24 03:04:26+00:00,2026-02-24,,,,False,False,False,0,0,,,7
u_00935,lp_academic_writing,2026-02-27 03:30:45+00:00,2026-02-27,,,,False,False,False,0,0,,,7
u_00936,lp_academic_writing,2026-02-17 03:46:03+00:00,2026-02-17,,,,False,False,False,0,0,,,7
u_00937,lp_academic_writing,2026-02-25 22:10:32+00:00,2026-02-25,,,,False,False,False,0,0,,,7
u_00938,lp_business_emails,2026-02-05 22:28:18+00:00,2026-02-05,,,,False,False,False,0,0,,,7
u_00939,lp_business_emails,2026-02-11 10:00:13+00:00,2026-02-11,2026-02-11 10:06:13+00:00,,,True,False,False,0,0,0.1,,7
u_00940,lp_academic_writing,2026-02-11 21:21:40+00:00,2026-02-11,2026-02-11 21:29:40+00:00,2026-02-11 22:16:40+00:00,academic_citation_helper,True,True,True,1,0,0.13333333333333333,0.9166666666666666,7
u_00941,lp_academic_writing,2026-02-02 12:39:27+00:00,2026-02-02,,,,False,False,False,0,0,,,7
u_00942,lp_academic_writing,2026-02-18 15:20:41+00:00,2026-02-18,2026-02-18 15:28:41+00:00,,,True,False,False,0,0,0.13333333333333333,,7
u_00943,lp_business_emails,2026-02-08 01:16:21+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_00944,lp_academic_writing,2026-02-19 16:14:50+00:00,2026-02-19,,,,False,False,False,0,0,,,7
u_00945,lp_business_emails,2026-02-13 05:52:31+00:00,2026-02-13,,,,False,False,False,0,0,,,7
u_00946,lp_academic_writing,2026-02-28 05:28:29+00:00,2026-02-28,2026-02-28 05:29:29+00:00,2026-02-28 05:56:29+00:00,academic_citation_helper,True,True,True,3,1,0.016666666666666666,0.4666666666666667,7
u_00947,lp_academic_writing,2026-02-19 21:55:09+00:00,2026-02-19,2026-02-19 21:58:09+00:00,2026-02-19 22:48:09+00:00,academic_citation_helper,True,True,True,2,1,0.05,0.8833333333333333,7
u_00948,lp_business_emails,2026-02-08 18:05:40+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_00949,lp_business_emails,2026-02-28 23:11:18+00:00,2026-02-28,,,,False,False,False,0,0,,,7
u_00950,lp_academic_writing,2026-02-23 03:26:29+00:00,2026-02-23,,,,False,False,False,0,0,,,7
u_00951,lp_business_emails,2026-02-17 00:00:20+00:00,2026-02-17,,,,False,False,False,0,0,,,7
u_00952,lp_business_emails,2026-02-14 13:54:10+00:00,2026-02-14,,,,False,False,False,0,0,,,7
u_00953,lp_business_emails,2026-02-01 14:55:17+00:00,2026-02-01,2026-02-01 15:01:17+00:00,,,True,False,False,0,0,0.1,,7
u_00954,lp_business_emails,2026-02-21 07:08:42+00:00,2026-02-21,,,,False,False,False,0,0,,,7
u_00955,lp_academic_writing,2026-02-17 03:28:36+00:00,2026-02-17,,,,False,False,False,0,0,,,7
u_00956,lp_academic_writing,2026-02-09 11:16:37+00:00,2026-02-09,2026-02-09 11:25:37+00:00,2026-02-09 12:17:37+00:00,academic_citation_helper,True,True,True,2,1,0.15,1.0166666666666666,7
u_00957,lp_business_emails,2026-02-13 11:03:48+00:00,2026-02-13,2026-02-13 11:15:48+00:00,,,True,False,False,0,0,0.2,,7
u_00958,lp_academic_writing,2026-02-16 21:54:44+00:00,2026-02-16,,,,False,False,False,0,0,,,7
u_00959,lp_academic_writing,2026-02-16 08:48:45+00:00,2026-02-16,,,,False,False,False,0,0,,,7
u_00960,lp_business_emails,2026-02-02 18:34:04+00:00,2026-02-02,2026-02-02 18:48:04+00:00,,,True,False,False,0,0,0.23333333333333334,,7
u_00961,lp_business_emails,2026-02-01 18:06:21+00:00,2026-02-01,,,,False,False,False,0,0,,,7
u_00962,lp_business_emails,2026-02-13 17:01:40+00:00,2026-02-13,,,,False,False,False,0,0,,,7
u_00963,lp_business_emails,2026-02-03 01:07:53+00:00,2026-02-03,,,,False,False,False,0,0,,,7
u_00964,lp_business_emails,2026-02-25 10:27:11+00:00,2026-02-25,2026-02-25 10:39:11+00:00,,,True,False,False,0,0,0.2,,7
u_00965,lp_academic_writing,2026-02-25 13:27:44+00:00,2026-02-25,,,,False,False,False,0,0,,,7
u_00966,lp_business_emails,2026-02-22 20:20:58+00:00,2026-02-22,,,,False,False,False,0,0,,,7
u_00967,lp_academic_writing,2026-02-12 05:46:18+00:00,2026-02-12,,,,False,False,False,0,0,,,7
u_00968,lp_academic_writing,2026-02-11 09:10:12+00:00,2026-02-11,2026-02-11 09:17:12+00:00,2026-02-11 09:56:12+00:00,academic_citation_helper,True,True,True,3,1,0.11666666666666667,0.7666666666666667,7
u_00969,lp_business_emails,2026-02-25 09:31:09+00:00,2026-02-25,2026-02-25 09:41:09+00:00,2026-02-25 10:04:09+00:00,smart_email_reply,True,True,True,1,0,0.16666666666666666,0.55,7
u_00970,lp_business_emails,2026-02-21 20:27:35+00:00,2026-02-21,,,,False,False,False,0,0,,,7
u_00971,lp_academic_writing,2026-02-13 02:56:29+00:00,2026-02-13,,,,False,False,False,0,0,,,7
u_00972,lp_business_emails,2026-02-08 05:25:40+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_00973,lp_academic_writing,2026-02-06 10:40:03+00:00,2026-02-06,2026-02-06 10:45:03+00:00,2026-02-06 11:39:03+00:00,academic_citation_helper,True,True,True,2,1,0.08333333333333333,0.9833333333333333,7
u_00974,lp_academic_writing,2026-02-20 18:50:35+00:00,2026-02-20,2026-02-20 18:58:35+00:00,,,True,False,False,0,0,0.13333333333333333,,7
u_00975,lp_business_emails,2026-02-27 20:10:23+00:00,2026-02-27,,,,False,False,False,0,0,,,7
u_00976,lp_business_emails,2026-02-13 06:13:49+00:00,2026-02-13,,,,False,False,False,0,0,,,7
u_00977,lp_academic_writing,2026-02-25 04:09:30+00:00,2026-02-25,2026-02-25 04:15:30+00:00,2026-02-25 04:20:30+00:00,academic_citation_helper,True,True,True,3,1,0.1,0.18333333333333332,7
u_00978,lp_business_emails,2026-02-22 11:28:27+00:00,2026-02-22,,,,False,False,False,0,0,,,7
u_00979,lp_business_emails,2026-02-07 03:58:40+00:00,2026-02-07,,,,False,False,False,0,0,,,7
u_00980,lp_business_emails,2026-02-20 21:13:25+00:00,2026-02-20,2026-02-20 21:26:25+00:00,2026-02-20 22:25:25+00:00,smart_email_reply,True,True,True,2,1,0.21666666666666667,1.2,7
u_00981,lp_business_emails,2026-02-17 19:00:23+00:00,2026-02-17,,,,False,False,False,0,0,,,7
u_00982,lp_academic_writing,2026-02-12 21:06:53+00:00,2026-02-12,2026-02-12 21:10:53+00:00,2026-02-12 21:39:53+00:00,academic_citation_helper,True,True,True,3,1,0.06666666666666667,0.55,7
u_00983,lp_business_emails,2026-02-26 15:43:48+00:00,2026-02-26,,,,False,False,False,0,0,,,7
u_00984,lp_academic_writing,2026-02-17 13:44:57+00:00,2026-02-17,2026-02-17 13:46:57+00:00,,,True,False,False,0,0,0.03333333333333333,,7
u_00985,lp_business_emails,2026-02-25 03:54:15+00:00,2026-02-25,,,,False,False,False,0,0,,,7
u_00986,lp_academic_writing,2026-02-26 21:39:04+00:00,2026-02-26,2026-02-26 21:46:04+00:00,,,True,False,False,0,0,0.11666666666666667,,7
u_00987,lp_business_emails,2026-02-11 03:25:39+00:00,2026-02-11,,,,False,False,False,0,0,,,7
u_00988,lp_business_emails,2026-02-15 21:29:01+00:00,2026-02-15,2026-02-15 21:39:01+00:00,2026-02-15 22:04:01+00:00,smart_email_reply,True,True,True,1,0,0.16666666666666666,0.5833333333333334,7
u_00989,lp_business_emails,2026-02-24 05:23:06+00:00,2026-02-24,,,,False,False,False,0,0,,,7
u_00990,lp_academic_writing,2026-02-04 12:44:19+00:00,2026-02-04,,,,False,False,False,0,0,,,7
u_00991,lp_academic_writing,2026-02-24 01:32:58+00:00,2026-02-24,,,,False,False,False,0,0,,,7
u_00992,lp_academic_writing,2026-02-22 02:44:46+00:00,2026-02-22,,,,False,False,False,0,0,,,7
u_00993,lp_academic_writing,2026-02-20 21:20:09+00:00,2026-02-20,2026-02-20 21:30:09+00:00,2026-02-20 21:39:09+00:00,academic_citation_helper,True,True,True,2,1,0.16666666666666666,0.31666666666666665,7
u_00994,lp_academic_writing,2026-02-27 14:01:07+00:00,2026-02-27,,,,False,False,False,0,0,,,7
u_00995,lp_business_emails,2026-02-02 23:29:33+00:00,2026-02-02,2026-02-02 23:36:33+00:00,2026-02-02 23:57:33+00:00,smart_email_reply,True,True,True,3,1,0.11666666666666667,0.4666666666666667,7
u_00996,lp_business_emails,2026-02-01 03:30:37+00:00,2026-02-01,,,,False,False,False,0,0,,,7
u_00997,lp_business_emails,2026-02-15 19:36:14+00:00,2026-02-15,,,,False,False,False,0,0,,,7
u_00998,lp_academic_writing,2026-02-26 00:47:14+00:00,2026-02-26,,,,False,False,False,0,0,,,7
u_00999,lp_business_emails,2026-02-26 20:20:15+00:00,2026-02-26,2026-02-26 20:34:15+00:00,2026-02-26 20:39:15+00:00,smart_email_reply,True,True,True,1,0,0.23333333333333334,0.31666666666666665,7
u_01000,lp_business_emails,2026-02-27 07:18:49+00:00,2026-02-27,2026-02-27 07:25:49+00:00,2026-02-27 08:03:49+00:00,smart_email_reply,True,True,True,1,0,0.11666666666666667,0.75,7
u_01001,lp_business_emails,2026-02-25 04:01:09+00:00,2026-02-25,,,,False,False,False,0,0,,,7
u_01002,lp_academic_writing,2026-02-23 16:27:14+00:00,2026-02-23,,,,False,False,False,0,0,,,7
u_01003,lp_business_emails,2026-02-18 17:28:20+00:00,2026-02-18,,,,False,False,False,0,0,,,7
u_01004,lp_business_emails,2026-02-08 14:29:28+00:00,2026-02-08,2026-02-08 14:36:28+00:00,2026-02-08 14:59:28+00:00,smart_email_reply,True,True,True,1,0,0.11666666666666667,0.5,7
u_01005,lp_business_emails,2026-02-18 16:52:18+00:00,2026-02-18,,,,False,False,False,0,0,,,7
u_01006,lp_business_emails,2026-02-11 05:45:05+00:00,2026-02-11,,,,False,False,False,0,0,,,7
u_01007,lp_academic_writing,2026-02-05 20:23:21+00:00,2026-02-05,,,,False,False,False,0,0,,,7
u_01008,lp_academic_writing,2026-02-08 02:09:00+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_01009,lp_business_emails,2026-02-22 03:52:26+00:00,2026-02-22,,,,False,False,False,0,0,,,7
u_01010,lp_academic_writing,2026-02-21 06:50:04+00:00,2026-02-21,2026-02-21 06:58:04+00:00,,,True,False,False,0,0,0.13333333333333333,,7
u_01011,lp_business_emails,2026-02-12 22:47:37+00:00,2026-02-12,,,,False,False,False,0,0,,,7
u_01012,lp_academic_writing,2026-02-14 11:08:25+00:00,2026-02-14,,,,False,False,False,0,0,,,7
u_01013,lp_business_emails,2026-02-03 07:28:17+00:00,2026-02-03,2026-02-03 07:35:17+00:00,2026-02-03 07:54:17+00:00,smart_email_reply,True,True,True,1,0,0.11666666666666667,0.43333333333333335,7
u_01014,lp_academic_writing,2026-02-20 20:10:28+00:00,2026-02-20,2026-02-20 20:14:28+00:00,,,True,False,False,0,0,0.06666666666666667,,7
u_01015,lp_academic_writing,2026-02-03 19:42:39+00:00,2026-02-03,,,,False,False,False,0,0,,,7
u_01016,lp_business_emails,2026-02-23 02:30:38+00:00,2026-02-23,,,,False,False,False,0,0,,,7
u_01017,lp_business_emails,2026-02-24 21:17:34+00:00,2026-02-24,,,,False,False,False,0,0,,,7
u_01018,lp_academic_writing,2026-02-25 12:05:00+00:00,2026-02-25,,,,False,False,False,0,0,,,7
u_01019,lp_business_emails,2026-02-26 04:19:33+00:00,2026-02-26,,,,False,False,False,0,0,,,7
u_01020,lp_academic_writing,2026-02-11 06:43:42+00:00,2026-02-11,2026-02-11 06:45:42+00:00,,,True,False,False,0,0,0.03333333333333333,,7
u_01021,lp_business_emails,2026-02-03 09:18:36+00:00,2026-02-03,2026-02-03 09:19:36+00:00,,,True,False,False,0,0,0.016666666666666666,,7
u_01022,lp_academic_writing,2026-02-13 15:49:09+00:00,2026-02-13,,,,False,False,False,0,0,,,7
u_01023,lp_business_emails,2026-02-03 16:13:51+00:00,2026-02-03,,,,False,False,False,0,0,,,7
u_01024,lp_business_emails,2026-02-08 22:37:25+00:00,2026-02-08,,,,False,False,False,0,0,,,7
u_01025,lp_business_emails,2026-02-12 22:43:38+00:00,2026-02-12,,,,False,False,False,0,0,,,7
u_01026,lp_business_emails,2026-02-09 01:27:40+00:00,2026-02-09,,,,False,False,False,0,0,,,7
u_01027,lp_business_emails,2026-02-11 11:51:32+00:00,2026-02-11,,,,False,False,False,0,0,,,7
u_01028,lp_business_emails,2026-02-21 12:36:50+00:00,2026-02-21,,,,False,False,False,0,0,,,7
u_01029,lp_business_emails,2026-02-15 16:32:32+00:00,2026-02-15,,,,False,False,False,0,0,,,7
u_01030,lp_business_emails,2026-02-09 15:49:07+00:00,2026-02-09,,,,False,False,False,0,0,,,7
u_01031,lp_academic_writing,2026-02-05 13:39:43+00:00,2026-02-05,,,,False,False,False,0,0,,,7
u_01032,lp_business_emails,2026-02-23 18:09:12+00:00,2026-02-23,,,,False,False,False,0,0,,,7
u_01033,lp_academic_writing,2026-02-10 08:03:19+00:00,2026-02-10,,,,False,False,False,0,0,,,7
u_01034,lp_business_emails,2026-02-03 04:26:06+00:00,2026-02-03,,,,False,False,False,0,0,,,7
u_01035,lp_business_emails,2026-02-09 23:30:50+00:00,2026-02-09,2026-02-09 23:38:50+00:00,,,True,False,False,0,0,0.13333333333333333,,7
u_01036,lp_business_emails,2026-02-04 14:21:40+00:00,2026-02-04,,,,False,False,False,0,0,,,7
u_01037,lp_academic_writing,2026-02-11 19:54:53+00:00,2026-02-11,,,,False,False,False,0,0,,,7
u_01038,lp_academic_writing,2026-02-10 23:43:12+00:00,2026-02-10,,,,False,False,False,0,0,,,7
u_01039,lp_academic_writing,2026-02-22 13:34:03+00:00,2026-02-22,,,,False,False,False,0,0,,,7
